id,nom,slug,typologie,typologie_brute,type_communecter,domaines,specialites,offre,partenaires,siren,description_courte,site_web,email,telephone,adresse,ville,code_postal,pays_code,pays,region,latitude,longitude,tags,logo_url,logo_medium_url,logo_thumb_url,url_communecter,date_creation,date_maj
697b27ebe0442b0a791632ba,Super Providers,superProviders,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,Solutions & services cybersécurité (revendeur & MSP),,,,,Intégrateur sécurité réseau / MSP actif à Maurice et dans l’océan Indien.,https://www.wallix.com/partners/mauritius/super-providers/,info@superproviders.com,,,Port-Louis,,MU,Maurice,Mauritius,-20.1637281,57.5045331,Entreprises(produits/solutions et services),https://www.communecter.org/upload/communecter/organizations/697b27ebe0442b0a791632ba/initialpartner-768x210-1-300x82.png,https://www.communecter.org/upload/communecter/organizations/697b27ebe0442b0a791632ba/medium/initialpartner-768x210-1-300x82.png,https://www.communecter.org/upload/communecter/organizations/697b27ebe0442b0a791632ba/thumb/profil-resized.png,https://www.communecter.org/#@superProviders,1769678827,1779955089
6a1fbc123e008321fb4ca893,Syber Intel Consulting Ltd,syberIntelConsultingLtd,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,,,,,,Acteur référencé pour audits cybersécurité et tests d'intrusion.,,,,Kenya,Nairobi,,KE,Kenya,Kenya,-1.3122180,36.8068773,,https://www.communecter.org/upload/communecter/organizations/6a1fbc123e008321fb4ca893/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1fbc123e008321fb4ca893/medium/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1fbc123e008321fb4ca893/thumb/profil-resized.png,https://www.communecter.org/#@syberIntelConsultingLtd,1780464658,1780464659
6a17f57c854a0c26c50d392c,SYNIOPS,syniops,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,,,,,,Distributeur et organisme de formation cybersécurité.,https://www.syniops.mu,sales@syniops.mu,,"The Hybrid, La Promenade, Telfair, Mauritius",Telfair,,MU,Maurice,Mauritius,-20.2284434,57.5095060,,https://www.communecter.org/upload/communecter/organizations/6a17f57c854a0c26c50d392c/SYNIOPS20LOGO201000x100020PNG.png,https://www.communecter.org/upload/communecter/organizations/6a17f57c854a0c26c50d392c/medium/SYNIOPS20LOGO201000x100020PNG.png,https://www.communecter.org/upload/communecter/organizations/6a17f57c854a0c26c50d392c/thumb/profil-resized.png,https://www.communecter.org/#@syniops,1779955068,1779955068
6a17f487bd8bbf38e60d571f,Sysco LABS Sri Lanka,syscoLabsSriLanka,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,,,,,,,https://syscolabs.lk/,,,"55A, Srimath Anagarika Dharmapala Mawatha, Colombo 0030, Sri Lanka",Colombo,,LK,Sri Lanka,Sri Lanka,6.9388614,79.8542005,,https://www.communecter.org/upload/communecter/organizations/6a17f487bd8bbf38e60d571f/HomePageSec0101CompanyLogoc5916b493f.png,https://www.communecter.org/upload/communecter/organizations/6a17f487bd8bbf38e60d571f/medium/HomePageSec0101CompanyLogoc5916b493f.png,https://www.communecter.org/upload/communecter/organizations/6a17f487bd8bbf38e60d571f/thumb/profil-resized.png,https://www.communecter.org/#@syscoLabsSriLanka,1779954823,1779954824
6a19631633a0b60fa1680512,TAC Security,tacSecurity,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),,,,,,,"Prestataire ou éditeur de cybersécurité intervenant sur audit, gouvernance, conformité, gestion des vulnérabilités et protection des systèmes.",https://tacsecurity.com,,,,,,,,,,,,https://www.communecter.org/upload/communecter/organizations/6a19631633a0b60fa1680512/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a19631633a0b60fa1680512/medium/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a19631633a0b60fa1680512/thumb/profil-resized.png,https://www.communecter.org/#@tacSecurity,1780048662,1780048663
6a1fd586334b8c1a3014659c,Takalou,takalou,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,,,,,,Société de services numériques intégrant des offres cyber.,https://www.takalou.mg/en/ ; https://www.takalou.mg/en/services.php,,,"Villa Beryl, Ampotatry, Fort-Dauphin 614, Madagascar",Fort Dauphin,,MG,Madagascar,Madagasikara,-25.0290132,46.9966565,,https://www.communecter.org/upload/communecter/organizations/6a1fd586334b8c1a3014659c/logo-horizontal.png,https://www.communecter.org/upload/communecter/organizations/6a1fd586334b8c1a3014659c/medium/logo-horizontal.png,https://www.communecter.org/upload/communecter/organizations/6a1fd586334b8c1a3014659c/thumb/profil-resized.png,https://www.communecter.org/#@takalou,1780471174,1780471175
6a19661fcc64c54013236fa6,Tata Advanced Systems,tataAdvancedSystems,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),,,,,,,"Entreprise industrielle de défense et aéronautique développant des systèmes avancés, avec enjeux de cybersécurité et sécurité des systèmes critiques.",https://tataadvancedsystems.com,,,"Plot No. 1, Survey No. 64/2, Hardware Park, Raviryala Village, Maheshwaram Mandal, Hyderabad 501510, Telangana, India",Hyderabad,,IN,Inde,India,17.3605890,78.4740613,,https://www.communecter.org/upload/communecter/organizations/6a19661fcc64c54013236fa6/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a19661fcc64c54013236fa6/medium/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a19661fcc64c54013236fa6/thumb/profil-resized.png,https://www.communecter.org/#@tataAdvancedSystems,1780049439,1780049439
6a1964eb5bf1852ddd7999c7,Tata Communications - Cybersecurity,tataCommunicationsCybersecurity,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),,,,,,,"Grand prestataire technologique ou télécom proposant des services numériques et des offres de cybersécurité, sécurité managée, cloud et résilience.",https://tatacommunications.com,,,"Videsh Sanchar Bhavan, Mahatma Gandhi Road, Fort, Mumbai 400001, Maharashtra, India",Mumbai,,IN,Inde,India,19.0549990,72.8692035,,https://www.communecter.org/upload/communecter/organizations/6a1964eb5bf1852ddd7999c7/faviconV2.jpg,https://www.communecter.org/upload/communecter/organizations/6a1964eb5bf1852ddd7999c7/medium/faviconV2.jpg,https://www.communecter.org/upload/communecter/organizations/6a1964eb5bf1852ddd7999c7/thumb/profil-resized.png,https://www.communecter.org/#@tataCommunicationsCybersecurity,1780049131,1780049132
697cb334ab211a0f020ffadd,Tata Consultancy Services (TCS),tataConsultancyServicesTcs,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),NGO,Sécurité Réseau | Sécurité Cloud | Sécurité Opérationnelle et Gouvernance (SOC),Consultant GRC | Analyste SOC | Ingénieur Sécurité Cloud,,,,,https://www.tcs.com/,,,Nariman Point,Mumbai,,IN,Inde,India,18.9253433,72.8180282,Entreprises(produits/solutions et services) | Sécurité Opérationnelle et Gouvernance (SOC) | Sécurité Cloud | Sécurité Réseau,https://www.communecter.org/upload/communecter/organizations/697cb334ab211a0f020ffadd/pastedimage.png,https://www.communecter.org/upload/communecter/organizations/697cb334ab211a0f020ffadd/medium/pastedimage.png,https://www.communecter.org/upload/communecter/organizations/697cb334ab211a0f020ffadd/thumb/pastedimage.png,https://www.communecter.org/#@tataConsultancyServicesTcs,1769781606,1769781606
6a1964895bf1852ddd799990,Tata Consultancy Services - Cybersecurity,tataConsultancyServicesCybersecurity,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),,,,,,,"Grand prestataire technologique ou télécom proposant des services numériques et des offres de cybersécurité, sécurité managée, cloud et résilience.",https://tcs.com,,,"TCS House, Raveline Street, Fort, Mumbai 400001, Maharashtra, India",Mumbai,,IN,Inde,India,19.0549990,72.8692035,,https://www.communecter.org/upload/communecter/organizations/6a1964895bf1852ddd799990/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1964895bf1852ddd799990/medium/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1964895bf1852ddd799990/thumb/profil-resized.png,https://www.communecter.org/#@tataConsultancyServicesCybersecurity,1780049033,1780049033
6a1964ab5bf1852ddd7999a4,Tech Mahindra Cybersecurity,techMahindraCybersecurity1,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),,,,,,,"Grand prestataire technologique ou télécom proposant des services numériques et des offres de cybersécurité, sécurité managée, cloud et résilience.",https://techmahindra.com,,,"Gateway Building, Apollo Bunder, Mumbai 400001, Maharashtra, India",Mumbai,,IN,Inde,India,19.0549990,72.8692035,,https://www.communecter.org/upload/communecter/organizations/6a1964ab5bf1852ddd7999a4/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1964ab5bf1852ddd7999a4/medium/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1964ab5bf1852ddd7999a4/thumb/profil-resized.png,https://www.communecter.org/#@techMahindraCybersecurity1,1780049067,1780049068
697f72a9140bab300b7fbf05,Tech Mahindra – Cybersecurity,techMahindraCybersecurity,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services) | Sécurité Opérationnelle et Gouvernance (SOC) | Cybersécurité Offensive (Pentest),NGO,Sécurité Opérationnelle et Gouvernance (SOC) | Cybersécurité Offensive (Pentest),Analyste SOC | Développeur Sécurisé (DevSecOps),,,,,https://www.techmahindra.com/,,,Pune,Mumbai,,IN,Inde,Inde,18.5537789,73.8485195,Entreprises(produits/solutions et services) | Sécurité Opérationnelle et Gouvernance (SOC) | Cybersécurité Offensive (Pentest),https://www.communecter.org/upload/communecter/organizations/697f72a9140bab300b7fbf05/pastedimage.png,https://www.communecter.org/upload/communecter/organizations/697f72a9140bab300b7fbf05/medium/pastedimage.png,https://www.communecter.org/upload/communecter/organizations/697f72a9140bab300b7fbf05/thumb/pastedimage.png,https://www.communecter.org/#@techMahindraCybersecurity,1769960193,1769960193
697a014b20d50b718164f9b6,Tech Out SARL,techOutSarl,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,Conseil & support IT | Intégration de la sécurité dans le code,Développement web/mobile,,,,ESN informatique incluant services réseau & sécurité IT,https://tech-out.com/,contact@tech-out.com,+261 34 48 503 37,Fefiloha,Antananarivo,,MG,Madagascar,Madagascar,-18.9578092,47.5371885,Entreprises(produits/solutions et services) | Conseil & support IT | Développement web/mobile | Intégration de la sécurité dans le code,https://www.communecter.org/upload/communecter/organizations/697a014b20d50b718164f9b6/pastedimage.png,https://www.communecter.org/upload/communecter/organizations/697a014b20d50b718164f9b6/medium/pastedimage.png,https://www.communecter.org/upload/communecter/organizations/697a014b20d50b718164f9b6/thumb/profil-resized.png,https://www.communecter.org/#@techOutSarl,1769603740,1770201796
697a091379dfee588963cc55,Techinnovar Limited,techinnovarLimited,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,Sécurité Réseau | Sécurité des Applications | Cybersécurité Offensive (Pentest),Consultant GRC | Auditeur de sécurité | Incident Responder,,,,"Prestataire cybersécurité basé à Nairobi, avec offre de tests d'intrusion, réponse à incident et sensibilisation.",https://www.techinnovar.com/,info@techinnovar.com,+254 771 599 172,"The RiverFront, Riverside Drive, 4th Floor, Nairobi, Kenya",Nairobi,,KE,Kenya,Kenya,-1.2890006,36.8172812,Entreprises(produits/solutions et services) | Réseaux/cluster | Cybersécurité Offensive (Pentest) | Sécurité Réseau | Sécurité des Applications | Consultant GRC | Auditeur de sécurité | Incident Responder,https://www.communecter.org/upload/communecter/organizations/697a091379dfee588963cc55/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/697a091379dfee588963cc55/medium/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/697a091379dfee588963cc55/thumb/profil-resized.png,https://www.communecter.org/#@techinnovarLimited,1769605580,1780464511
6a0452b156555a548318df7f,TechMento Solution,techmentoSolution,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,Sécurité Opérationnelle et Gouvernance (SOC),,,,,,https://techmento.co.tz/,info@techmento.co.tz,2557 75 66 68 00,"P.O. Box 877, Zanzibar, Tanzania",Zanzibar City,,TZ,Tanzanie,Tanzania,-6.1664908,39.2074312,,https://www.communecter.org/upload/communecter/organizations/6a0452b156555a548318df7f/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a0452b156555a548318df7f/medium/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a0452b156555a548318df7f/thumb/profil-resized.png,https://www.communecter.org/#@techmentoSolution,1778668209,1780035570
6a0450f866ce880a8c52c2a3,Technomak,technomak,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,Sécurité Opérationnelle et Gouvernance (SOC),,,,,,https://technomak.co.tz/,,,"Sam Nujoma Road, adjacent to Full Gospel Church, Mwenge, P.O. Box 35475, Dar es Salaam, Tanzania",Dar es-Salam,,TZ,Tanzanie,Tanzania,-6.8160837,39.2803583,,https://www.communecter.org/upload/communecter/organizations/6a0450f866ce880a8c52c2a3/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a0450f866ce880a8c52c2a3/medium/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a0450f866ce880a8c52c2a3/thumb/profil-resized.png,https://www.communecter.org/#@technomak,1778667768,1780035564
6a1978c74a20e6669b2e804b,Techné Pvt Ltd,technePvtLtd,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,,,,,,"Prestataire IT spécialisé en IPBX, IPTV, VOD, réseaux, LAN/WAN, VoIP, Wi-Fi, automatisation et services de cybersécurité.",https://techne.com.mv/,,,,Malé,,MV,Maldives,Maldives,4.1779879,73.5107387,,https://www.communecter.org/upload/communecter/organizations/6a1978c74a20e6669b2e804b/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1978c74a20e6669b2e804b/medium/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1978c74a20e6669b2e804b/thumb/profil-resized.png,https://www.communecter.org/#@technePvtLtd,1780054215,1780054216
6a1964685bf1852ddd79997c,Techumen Infosec,techumenInfosec,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),,,,,,,"Organisation intervenant dans l’écosystème indien de cybersécurité : services, conseil, formation, innovation ou appui à la sécurité numérique.",https://techumen.com,,,,,,,,,,,,https://www.communecter.org/upload/communecter/organizations/6a1964685bf1852ddd79997c/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1964685bf1852ddd79997c/medium/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1964685bf1852ddd79997c/thumb/profil-resized.png,https://www.communecter.org/#@techumenInfosec,1780049000,1780049001
697c91ed5bbb29535d41c2d1,Teknyx,teknyx,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services) | Sécurité Réseau,NGO,Sécurité Réseau,Architecte Sécurité | Développeur Sécurisé (DevSecOps),,,,,https://teknyx.co.tz,hello@teknyx.co.tz,+255 659 651 505,Morogoro,Dar es-Salam,,TZ,Tanzanie,Tanzanie,-6.8277696,39.2638764,Entreprises(produits/solutions et services) | Sécurité Réseau,https://www.communecter.org/upload/communecter/organizations/697c91ed5bbb29535d41c2d1/pastedimage.png,https://www.communecter.org/upload/communecter/organizations/697c91ed5bbb29535d41c2d1/medium/pastedimage.png,https://www.communecter.org/upload/communecter/organizations/697c91ed5bbb29535d41c2d1/thumb/pastedimage.png,https://www.communecter.org/#@teknyx,1769771798,1769771798
6a04535656555a548318df8a,Teknyx Cybersafe,teknyxCybersafe,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,Sécurité Opérationnelle et Gouvernance (SOC),,,,,,https://teknyx.co.tz/,,,"Mbezi Ubungo, Dar es Salaam, Tanzania",Dar es-Salam,,TZ,Tanzanie,Tanzania,-6.8160837,39.2803583,,https://www.communecter.org/upload/communecter/organizations/6a04535656555a548318df8a/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a04535656555a548318df8a/medium/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a04535656555a548318df8a/thumb/profil-resized.png,https://www.communecter.org/#@teknyxCybersafe,1778668374,1780035572
6a17f45693f0f5556a028a81,TekSek Cyber Security,teksekCyberSecurity,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,,,,,,,https://teksek.lk/,,,"Colombo, Sri Lanka",Colombo,,LK,Sri Lanka,Sri Lanka,6.9015174,79.8626526,,https://www.communecter.org/upload/communecter/organizations/6a17f45693f0f5556a028a81/logo.png,https://www.communecter.org/upload/communecter/organizations/6a17f45693f0f5556a028a81/medium/logo.png,https://www.communecter.org/upload/communecter/organizations/6a17f45693f0f5556a028a81/thumb/profil-resized.png,https://www.communecter.org/#@teksekCyberSecurity,1779954774,1779954775
6a1fbba03e008321fb4ca866,Telkom Kenya,telkomKenya,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,,,,,,Opérateur télécom ; acteur d'infrastructure numérique concerné par la cybersécurité.,https://telkom.co.ke/,,,"Nairobi, Kenya",Nairobi,,KE,Kenya,Kenya,-1.3015643,36.8128437,,https://www.communecter.org/upload/communecter/organizations/6a1fbba03e008321fb4ca866/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1fbba03e008321fb4ca866/medium/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1fbba03e008321fb4ca866/thumb/profil-resized.png,https://www.communecter.org/#@telkomKenya,1780464544,1780464545
6996ad7c9d76e6768d21a048,Telstra (Division Security),telstraDivisionSecurity,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services) | Cybersécurité Offensive (Pentest) | Sécurité Cloud | Sécurité Opérationnelle et Gouvernance (SOC) | Pentester | Consultant GRC | Analyste SOC | Analyste Forensic,NGO,Sécurité Cloud | Sécurité Opérationnelle et Gouvernance (SOC) | Cybersécurité Offensive (Pentest) | Pentester | Consultant GRC | Analyste SOC | Analyste Forensic,Pentester | Consultant GRC | Analyste SOC | Analyste Forensic,,,,,https://www.telstra.com.au/cyber-security-and-safety,,,242 Exhibition Street,Melbourne,,AU,Australie,Australie,-37.8093405,144.9700549,Entreprises(produits/solutions et services) | Cybersécurité Offensive (Pentest) | Sécurité Cloud | Sécurité Opérationnelle et Gouvernance (SOC) | Pentester | Consultant GRC | Analyste SOC | Analyste Forensic,,,,https://www.communecter.org/#@telstraDivisionSecurity,1771483282,1771487522
6a1830fa6579ed55701fc495,Telstra Purple Cyber Security,telstraPurpleCyberSecurity,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,,,,,,,https://www.telstra.com.au/business-enterprise/solutions/cyber-security,,,"Telstra Corporation Limited, 242 Exhibition Street, Melbourne VIC 3000, Australia",Melbourne,,AU,Australie,Australia,-37.8142454,144.9631732,,,,,https://www.communecter.org/#@telstraPurpleCyberSecurity,1779970298,1779970298
6a183180cfd5c632b763e2b8,Thales Australia Cyber Solutions,thalesAustraliaCyberSolutions,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,,,,,,,https://www.thalesgroup.com/en/countries/asia-pacific/australia,,,"Thales Australia, 7 Murray Rose Avenue, Sydney Olympic Park NSW 2127, Australia",Sydney Olympic Park,,AU,Australie,Australia,-33.8429030,151.0725350,,,,,https://www.communecter.org/#@thalesAustraliaCyberSolutions,1779970432,1779970432
6a183084cfd5c632b763e255,Thales Cyber Services ANZ / Tesserent,thalesCyberServicesAnzTesserent,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,,,,,,,https://tesserent.com/,,,"Level 35, 80 Collins Street, Melbourne VIC 3000, Australia",Melbourne,,AU,Australie,Australia,-37.8142454,144.9631732,,,,,https://www.communecter.org/#@thalesCyberServicesAnzTesserent,1779970180,1779970180
6a19789c4a20e6669b2e802d,The Systems Workshop Pvt Ltd,theSystemsWorkshopPvtLtd,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,,,,,,"Prestataire IT maldivien spécialisé notamment en sécurité réseau, protection des données, endpoint protection, serveurs, stockage et infrastructures.",https://www.thesysworks.com/,,,,Malé,,MV,Maldives,Maldives,4.1779879,73.5107387,,https://www.communecter.org/upload/communecter/organizations/6a19789c4a20e6669b2e802d/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a19789c4a20e6669b2e802d/medium/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a19789c4a20e6669b2e802d/thumb/profil-resized.png,https://www.communecter.org/#@theSystemsWorkshopPvtLtd,1780054172,1780054172
6a1965fc92df61291f18186a,Threatsys Technologies,threatsysTechnologies,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),,,,,,,"Organisation intervenant dans l’écosystème indien de cybersécurité : services, conseil, formation, innovation ou appui à la sécurité numérique.",https://threatsys.co.in,,,"Plot No. 16, Infocity, Chandrasekharpur, Bhubaneswar 751024, Odisha, India",Bhubaneswar,,IN,Inde,India,20.2602964,85.8394521,,https://www.communecter.org/upload/communecter/organizations/6a1965fc92df61291f18186a/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1965fc92df61291f18186a/medium/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1965fc92df61291f18186a/thumb/profil-resized.png,https://www.communecter.org/#@threatsysTechnologies,1780049404,1780049405
6979cb6ae9bd6200a64b0579,THYLIE CONSEIL,thylieConseil,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),NGO,Audit/Conseil et Conformité,RSSI (CISO),,,,,https://thylie-conseil.com/,contact@thylie-conseil.com,+262 6 93 64 41 41 | 06 93 64 41 41,4 Rue des taille vent,LA SALINE LES BAINS,97434,RE,La Réunion,Réunion,-21.082261,55.236928,Entreprises(produits/solutions et services) | Audit/Conseil et Conformité | RSSI (CISO),https://www.communecter.org/upload/communecter/organizations/6979cb6ae9bd6200a64b0579/LOGOBLANCPNG.png,https://www.communecter.org/upload/communecter/organizations/6979cb6ae9bd6200a64b0579/medium/LOGOBLANCPNG.png,https://www.communecter.org/upload/communecter/organizations/6979cb6ae9bd6200a64b0579/thumb/profil-resized.png,https://www.communecter.org/#@thylieConseil,1769589610,1770199947
6a19252e509ece6ff27a4476,"TMCEL - Moçambique Telecom, S.A.",tmcelMocambiqueTelecomSa,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,,,,,,,https://www.tmcel.mz/,,,"384 Belmiro Obadias Muianga Street, CP 1483",Maputo,,MZ,Mozambique,Mozambique,-25.9662130,32.5674500,,,,,https://www.communecter.org/#@tmcelMocambiqueTelecomSa,1780032814,1780033460
6a1fbc37a36b8712222db0cd,TopCertifier Kenya,topcertifierKenya,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,,,,,,Prestataire de services SOC/NOC et accompagnement certification.,https://www.iso-certification-kenya.com/soc-and-noc-service.html,,,"Nairobi, Kenya",Nairobi,,KE,Kenya,Kenya,-1.3015643,36.8128437,,https://www.communecter.org/upload/communecter/organizations/6a1fbc37a36b8712222db0cd/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1fbc37a36b8712222db0cd/medium/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1fbc37a36b8712222db0cd/thumb/profil-resized.png,https://www.communecter.org/#@topcertifierKenya,1780464695,1780464696
6a1978fb4a20e6669b2e806e,TopCertifier Maldives - SOC/NOC and Penetration Testing Services,stingServices,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,,,,,,"Cabinet de conseil en certification, conformité, SOC/NOC et tests de sécurité pour organisations opérant aux Maldives.",https://www.topcertifier.com/soc-1-certification-in-maldives,,,,Malé,,MV,Maldives,Maldives,4.1779879,73.5107387,,https://www.communecter.org/upload/communecter/organizations/6a1978fb4a20e6669b2e806e/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1978fb4a20e6669b2e806e/medium/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1978fb4a20e6669b2e806e/thumb/profil-resized.png,https://www.communecter.org/#@stingServices,1780054267,1780054267
6a183154cfd5c632b763e29a,Trend Micro Australia,trendMicroAustralia,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,,,,,,,https://www.trendmicro.com/en_au/business.html,,,,,,,,,,,,,,,https://www.communecter.org/#@trendMicroAustralia,1779970388,1779970388
6979ffe3f908e04deb328349,TRG IT Service Providers,trgItServiceProviders,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,,,,,,services IT & sécurité (incluant cybersécurité),,,087 470 0506,13,Cape Town,8001,ZA,Afrique du Sud,Afrique du Sud,-33.9306062,18.4659024,CyberSecurity,https://www.communecter.org/upload/communecter/organizations/6979ffe3f908e04deb328349/pastedimage.png,https://www.communecter.org/upload/communecter/organizations/6979ffe3f908e04deb328349/medium/pastedimage.png,https://www.communecter.org/upload/communecter/organizations/6979ffe3f908e04deb328349/thumb/profil-resized.png,https://www.communecter.org/#@trgItServiceProviders,1769603235,1769603235
6a1924d3509ece6ff27a4462,Triana Business Solutions,trianaBusinessSolutions,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,,,,,,,http://www.triana.co.mz,,,,Maputo,,MZ,Mozambique,Mozambique,-25.9662130,32.5674500,,,,,https://www.communecter.org/#@trianaBusinessSolutions,1780032723,1780033456
6a17f45ebd8bbf38e60d5700,TrustVault,trustvault,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,,,,,,,https://www.trustvault.biz/,,,"32/1, Gothami Road, Colombo 08,",Colombo,,LK,Sri Lanka,Sri Lanka,6.9388614,79.8542005,,https://www.communecter.org/upload/communecter/organizations/6a17f45ebd8bbf38e60d5700/tv-logo-header.png,https://www.communecter.org/upload/communecter/organizations/6a17f45ebd8bbf38e60d5700/medium/tv-logo-header.png,https://www.communecter.org/upload/communecter/organizations/6a17f45ebd8bbf38e60d5700/thumb/profil-resized.png,https://www.communecter.org/#@trustvault,1779954782,1779954783
6a19657579e0304b6b5aac23,TuxCentrix Consultancy,tuxcentrixConsultancy,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),,,,,,,"Organisation intervenant dans l’écosystème indien de cybersécurité : services, conseil, formation, innovation ou appui à la sécurité numérique.",https://tuxcentrix.com,,,,,,,,,,,,https://www.communecter.org/upload/communecter/organizations/6a19657579e0304b6b5aac23/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a19657579e0304b6b5aac23/medium/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a19657579e0304b6b5aac23/thumb/profil-resized.png,https://www.communecter.org/#@tuxcentrixConsultancy,1780049269,1780049270
6a17f54401c23906f63a19e4,Tylers,tylers,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,,,,,,"Prestataire cybersécurité, audit, services managés et formation.",https://www.tylers.mu,info@tylers.mu,,,,,,,,,,,,,,https://www.communecter.org/#@tylers,1779955012,1779955012
6a0450b866ce880a8c52c297,UBX Tanzania,ubxTanzania,Entreprises (produits/solutions et services),Entreprises(produits/solutions et services),LocalBusiness,Sécurité Opérationnelle et Gouvernance (SOC),,,,,,https://www.ubx.co.tz/,info@ubx.co.tz,,"Mikocheni B, Lucy Lameck Street, Plot 6. P.O Box 76384,",Dar es-Salam,,TZ,Tanzanie,Tanzania,-6.8160837,39.2803583,,https://www.communecter.org/upload/communecter/organizations/6a0450b866ce880a8c52c297/01logo.png,https://www.communecter.org/upload/communecter/organizations/6a0450b866ce880a8c52c297/medium/01logo.png,https://www.communecter.org/upload/communecter/organizations/6a0450b866ce880a8c52c297/thumb/profil-resized.png,https://www.communecter.org/#@ubxTanzania,1778667704,1780035558
